<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.01	19:20:00	1942.91	1943.42	1942.59	1942.90	669	0	5
2023.08.01	19:30:00	1942.91	1943.33	1942.06	1942.47	600	0	8
2023.08.01	19:40:00	1942.45	1942.80	1941.94	1942.59	574	0	5
2023.08.01	19:50:00	1942.56	1943.44	1942.43	1943.12	555	0	6
2023.08.01	20:00:00	1943.13	1943.60	1942.54	1942.62	710	0	5
2023.08.01	20:10:00	1942.62	1942.86	1941.65	1941.84	381	0	6
2023.08.01	20:20:00	1941.83	1942.63	1941.59	1941.81	720	0	6
2023.08.01	20:30:00	1941.91	1942.48	1941.23	1941.33	665	0	5
2023.08.01	20:40:00	1941.31	1942.69	1941.25	1942.67	650	0	6
2023.08.01	20:50:00	1942.66	1942.99	1942.23	1942.74	371	0	5
2023.08.01	21:00:00	1942.74	1943.66	1942.74	1943.64	372	0	10
2023.08.01	21:10:00	1943.65	1944.97	1943.30	1944.93	373	0	7
2023.08.01	21:20:00	1944.93	1945.44	1944.82	1944.89	306	0	5
2023.08.01	21:30:00	1944.91	1945.01	1944.07	1944.11	206	0	6
2023.08.01	21:40:00	1944.11	1945.11	1944.11	1944.51	357	0	6
2023.08.01	21:50:00	1944.47	1944.57	1944.15	1944.27	495	0	6
2023.08.01	22:00:00	1944.28	1945.12	1943.97	1945.02	317	0	6
2023.08.01	22:10:00	1945.02	1945.36	1944.68	1945.27	288	0	11
2023.08.01	22:20:00	1945.30	1945.55	1944.33	1944.33	394	0	8
2023.08.01	22:30:00	1944.33	1945.26	1944.22	1945.07	405	0	7
2023.08.01	22:40:00	1945.06	1945.06	1944.70	1944.71	174	0	9
2023.08.01	22:50:00	1944.71	1944.73	1944.30	1944.41	338	0	5
2023.08.01	23:00:00	1944.43	1944.84	1944.23	1944.40	271	0	8
2023.08.01	23:10:00	1944.40	1944.40	1944.16	1944.37	113	0	10
2023.08.01	23:20:00	1944.39	1944.61	1944.27	1944.42	115	0	5
2023.08.01	23:30:00	1944.43	1944.50	1944.23	1944.40	106	0	8
2023.08.01	23:40:00	1944.40	1944.40	1944.02	1944.12	154	0	17
2023.08.01	23:50:00	1944.12	1944.21	1944.04	1944.04	104	0	14
2023.08.02	01:00:00	1949.48	1951.77	1948.22	1950.66	965	0	8
2023.08.02	01:10:00	1950.66	1950.94	1949.01	1950.87	758	0	8
2023.08.02	01:20:00	1950.87	1951.63	1949.02	1949.67	635	0	12
2023.08.02	01:30:00	1949.67	1949.81	1949.18	1949.54	354	0	16
2023.08.02	01:40:00	1949.54	1949.88	1948.92	1949.64	266	0	16
2023.08.02	01:50:00	1949.63	1951.34	1949.57	1951.07	446	0	9
2023.08.02	02:00:00	1951.21	1952.87	1950.49	1950.68	654	0	11
2023.08.02	02:10:00	1950.70	1951.14	1950.48	1950.75	279	0	18
2023.08.02	02:20:00	1950.75	1952.78	1950.61	1952.71	344	0	9
2023.08.02	02:30:00	1952.84	1952.86	1951.53	1952.45	325	0	15
2023.08.02	02:40:00	1952.45	1952.56	1951.85	1952.48	289	0	12
2023.08.02	02:50:00	1952.48	1952.78	1951.86	1952.13	303	0	15
2023.08.02	03:00:00	1952.11	1952.34	1949.42	1949.70	758	0	7
2023.08.02	03:10:00	1949.64	1950.47	1949.41	1949.64	553	0	10
2023.08.02	03:20:00	1949.59	1949.77	1948.45	1948.87	495	0	7
2023.08.02	03:30:00	1948.89	1949.13	1948.47	1948.68	302	0	13
2023.08.02	03:40:00	1948.68	1949.79	1948.36	1949.79	321	0	13
2023.08.02	03:50:00	1949.64	1949.69	1948.49	1949.25	474	0	12
2023.08.02	04:00:00	1949.20	1949.45	1948.36	1949.18	717	0	14
2023.08.02	04:10:00	1949.20	1949.22	1947.92	1948.56	555	0	13
2023.08.02	04:20:00	1948.58	1949.78	1948.41	1949.00	565	0	13
2023.08.02	04:30:00	1948.97	1949.82	1948.48	1949.71	843	0	7
2023.08.02	04:40:00	1949.71	1949.76	1948.50	1948.54	550	0	14
2023.08.02	04:50:00	1948.54	1948.92	1947.67	1947.73	529	0	12
2023.08.02	05:00:00	1947.73	1948.46	1947.15	1948.42	632	0	7
2023.08.02	05:10:00	1948.42	1949.81	1948.16	1948.42	520	0	9
2023.08.02	05:20:00	1948.42	1948.97	1947.51	1948.17	443	0	6
2023.08.02	05:30:00	1948.17	1948.61	1947.79	1947.93	466	0	11
2023.08.02	05:40:00	1947.93	1948.66	1947.68	1948.56	470	0	12
2023.08.02	05:50:00	1948.59	1948.59	1947.88	1948.22	602	0	10
2023.08.02	06:00:00	1948.22	1948.27	1946.89	1946.92	415	0	6
2023.08.02	06:10:00	1947.00	1947.56	1946.66	1947.06	473	0	5
2023.08.02	06:20:00	1947.06	1948.29	1947.01	1948.02	413	0	11
2023.08.02	06:30:00	1947.98	1949.11	1947.71	1948.85	455	0	6
2023.08.02	06:40:00	1948.85	1949.04	1948.68	1948.94	298	0	6
2023.08.02	06:50:00	1948.94	1949.44	1948.77	1949.26	274	0	12
2023.08.02	07:00:00	1949.25	1949.33	1948.23	1948.38	286	0	10
2023.08.02	07:10:00	1948.37	1948.37	1947.40	1947.46	265	0	16
2023.08.02	07:20:00	1947.45	1947.75	1947.04	1947.26	329	0	13
2023.08.02	07:30:00	1947.26	1947.69	1947.12	1947.29	235	0	15
2023.08.02	07:40:00	1947.30	1947.38	1946.45	1946.48	291	0	9
2023.08.02	07:50:00	1946.49	1946.49	1945.25	1946.32	691	0	6
2023.08.02	08:00:00	1946.33	1948.21	1946.32	1948.21	760	0	12
2023.08.02	08:10:00	1948.21	1949.67	1947.87	1949.07	682	0	8
2023.08.02	08:20:00	1949.07	1949.21	1948.18	1948.40	369	0	11
2023.08.02	08:30:00	1948.40	1949.44	1947.64	1949.44	614	0	5
2023.08.02	08:40:00	1949.36	1949.87	1948.69	1949.67	573	0	10
2023.08.02	08:50:00	1949.67	1949.86	1948.52	1948.87	458	0	12
2023.08.02	09:00:00	1948.92	1950.15	1948.92	1949.96	685	0	12
2023.08.02	09:10:00	1950.01	1950.31	1947.93	1948.29	639	0	14
2023.08.02	09:20:00	1948.28	1949.64	1948.06	1948.75	519	0	10
2023.08.02	09:30:00	1948.75	1950.39	1948.53	1948.82	594	0	6
2023.08.02	09:40:00	1948.84	1950.02	1948.65	1949.73	631	0	9
2023.08.02	09:50:00	1949.72	1950.25	1948.89	1949.01	577	0	14
2023.08.02	10:00:00	1949.01	1949.20	1947.73	1947.95	780	0	6
2023.08.02	10:10:00	1947.93	1950.25	1947.89	1948.85	702	0	6
2023.08.02	10:20:00	1948.85	1948.96	1948.09	1948.51	605	0	8
2023.08.02	10:30:00	1948.51	1949.67	1948.31	1948.31	698	0	6
2023.08.02	10:40:00	1948.29	1949.31	1947.82	1947.85	771	0	6
2023.08.02	10:50:00	1947.85	1949.20	1947.72	1948.37	697	0	7
2023.08.02	11:00:00	1948.37	1950.18	1948.32	1948.65	800	0	5
2023.08.02	11:10:00	1948.60	1950.30	1948.54	1950.10	630	0	6
2023.08.02	11:20:00	1950.08	1951.22	1949.78	1950.58	682	0	6
2023.08.02	11:30:00	1950.56	1951.89	1950.15	1951.41	813	0	5
2023.08.02	11:40:00	1951.41	1951.60	1950.40	1950.68	566	0	7
2023.08.02	11:50:00	1950.67	1951.13	1949.67	1949.82	777	0	5
2023.08.02	12:00:00	1949.81	1951.25	1949.80	1950.17	543	0	6
2023.08.02	12:10:00	1950.15	1951.15	1948.70	1949.46	694	0	5
2023.08.02	12:20:00	1949.56	1949.80	1948.90	1949.62	468	0	7
2023.08.02	12:30:00	1949.60	1950.16	1949.13	1949.16	495	0	6
2023.08.02	12:40:00	1949.16	1949.44	1948.35	1949.33	562	0	5
2023.08.02	12:50:00	1949.33	1949.86	1949.27	1949.60	378	0	9
2023.08.02	13:00:00	1949.57	1949.74	1949.10	1949.32	365	0	5
2023.08.02	13:10:00	1949.35	1949.52	1948.25	1948.63	524	0	7
2023.08.02	13:20:00	1948.60	1950.64	1948.53	1950.52	500	0	5
2023.08.02	13:30:00	1950.52	1951.37	1950.49	1950.65	423	0	5
2023.08.02	13:40:00	1950.65	1952.45	1950.49	1952.39	458	0	5
2023.08.02	13:50:00	1952.39	1952.98	1952.35	1952.64	493	0	5
2023.08.02	14:00:00	1952.62	1954.73	1951.29	1951.67	770	0	5
2023.08.02	14:10:00	1951.68	1952.55	1950.73	1952.10	683	0	6
2023.08.02	14:20:00	1952.09	1953.22	1952.09	1952.71	553	0	5
2023.08.02	14:30:00	1952.82	1953.21	1951.82	1952.16	644	0	5
2023.08.02	14:40:00	1952.13	1952.18	1950.56	1950.77	636	0	7
2023.08.02	14:50:00	1950.68	1951.30	1950.37	1950.66	676	0	8
2023.08.02	15:00:00	1950.72	1951.88	1950.51	1950.64	742	0	9
2023.08.02	15:10:00	1950.62	1950.96	1945.69	1948.98	1701	0	6
2023.08.02	15:20:00	1948.98	1949.00	1945.21	1948.35	2256	0	5
2023.08.02	15:30:00	1948.34	1949.50	1945.53	1945.84	2050	0	6
2023.08.02	15:40:00	1945.81	1948.51	1943.83	1948.37	1764	0	5
2023.08.02	15:50:00	1948.36	1948.75	1945.05	1945.60	1562	0	6
2023.08.02	16:00:00	1945.60	1946.01	1943.51	1943.81	1741	0	7
2023.08.02	16:10:00	1943.81	1946.17	1943.74	1945.89	1309	0	5
2023.08.02	16:20:00	1946.00	1946.27	1944.15	1945.33	1152	0	9
2023.08.02	16:30:00	1945.33	1947.03	1944.22	1945.81	1866	0	6
2023.08.02	16:40:00	1945.77	1947.60	1944.81	1945.97	1698	0	5
2023.08.02	16:50:00	1945.97	1946.67	1944.79	1945.03	1435	0	8
2023.08.02	17:00:00	1945.05	1945.23	1942.62	1942.77	1748	0	5
2023.08.02	17:10:00	1942.73	1943.04	1936.53	1937.86	2060	0	5
2023.08.02	17:20:00	1937.84	1938.80	1934.74	1935.29	2199	0	5
2023.08.02	17:30:00	1935.29	1937.15	1934.55	1936.85	2186	0	5
2023.08.02	17:40:00	1936.92	1936.92	1934.21	1935.32	1835	0	5
2023.08.02	17:50:00	1935.32	1936.17	1933.96	1935.91	1559	0	5
2023.08.02	18:00:00	1935.70	1936.78	1934.05	1935.91	1744	0	5
2023.08.02	18:10:00	1935.89	1936.18	1933.68	1934.09	1277	0	5
2023.08.02	18:20:00	1934.09	1935.34	1932.90	1933.64	1171	0	5
2023.08.02	18:30:00	1933.64	1935.25	1933.53	1935.18	1161	0	5
2023.08.02	18:40:00	1935.24	1935.89	1934.31	1935.28	1011	0	6
2023.08.02	18:50:00	1935.30	1936.91	1934.76	1935.55	1106	0	5
2023.08.02	19:00:00	1935.47	1938.35	1935.29	1938.00	927	0	5
2023.08.02	19:10:00	1938.08	1938.41	1935.42	1935.62	835	0	5
2023.08.02	19:20:00	1935.63	1936.67	1935.31	1935.79	844	0	6
2023.08.02	19:30:00	1935.76	1936.80	1935.22	1936.32	708	0	6
2023.08.02	19:40:00	1936.32	1936.59	1935.07	1935.30	646	0	7
2023.08.02	19:50:00	1935.30	1936.06	1935.30	1935.62	505	0	9
2023.08.02	20:00:00	1935.66	1937.00	1935.45	1936.58	727	0	10
2023.08.02	20:10:00	1936.62	1937.50	1936.62	1936.83	564	0	9
2023.08.02	20:20:00	1936.86	1939.03	1936.79	1938.47	699	0	6
2023.08.02	20:30:00	1938.51	1938.82	1936.74	1937.51	534	0	5
2023.08.02	20:40:00	1937.48	1938.20	1936.85	1937.05	449	0	10
2023.08.02	20:50:00	1937.05	1937.14	1936.31	1936.56	464	0	9
2023.08.02	21:00:00	1936.56	1936.78	1935.80	1935.89	427	0	8
2023.08.02	21:10:00	1935.89	1936.36	1935.88	1936.16	392	0	8
2023.08.02	21:20:00	1936.16	1936.45	1935.90	1935.92	308	0	7
2023.08.02	21:30:00	1935.93	1936.14	1935.60	1935.74	299	0	10
2023.08.02	21:40:00	1935.74	1936.38	1935.66	1935.90	238	0	5
2023.08.02	21:50:00	1935.86	1936.45	1935.76	1936.44	235	0	10
2023.08.02	22:00:00	1936.44	1936.83	1935.63	1935.72	312	0	8
2023.08.02	22:10:00	1935.71	1935.80	1935.37	1935.68	214	0	6
2023.08.02	22:20:00	1935.67	1936.28	1935.49	1935.83	218	0	13
2023.08.02	22:30:00	1935.86	1935.89	1935.42	1935.56	187	0	10
2023.08.02	22:40:00	1935.56	1935.57	1935.17	1935.21	223	0	13
2023.08.02	22:50:00	1935.21	1935.36	1934.98	1935.19	377	0	14
2023.08.02	23:00:00	1935.15	1935.46	1934.97	1935.13	239	0	15
2023.08.02	23:10:00	1935.13	1935.44	1935.07	1935.18	111	0	20
2023.08.02	23:20:00	1935.18	1935.36	1935.09	1935.10	85	0	18
2023.08.02	23:30:00	1935.08	1935.13	1934.89	1935.02	120	0	18
2023.08.02	23:40:00	1935.02	1935.16	1934.60	1934.78	176	0	14
2023.08.02	23:50:00	1934.78	1934.79	1934.37	1934.71	157	0	19
2023.08.03	01:00:00	1935.24	1935.85	1934.77	1935.79	341	0	5
2023.08.03	01:10:00	1935.80	1936.13	1935.67	1935.69	168	0	17
2023.08.03	01:20:00	1935.69	1936.12	1935.58	1936.05	141	0	21
2023.08.03	01:30:00	1936.09	1936.14	1935.67	1935.75	232	0	6
2023.08.03	01:40:00	1935.75	1936.44	1935.72	1936.22	237	0	15
2023.08.03	01:50:00	1936.26	1936.96	1936.23	1936.33	230	0	15
2023.08.03	02:00:00	1936.29	1936.29	1935.53	1935.77	197	0	18
2023.08.03	02:10:00	1935.77	1936.11	1935.64	1936.01	80	0	18
2023.08.03	02:20:00	1936.01	1936.05	1935.72	1935.72	67	0	14
2023.08.03	02:30:00	1935.78	1935.88	1935.58	1935.73	153	0	21
2023.08.03	02:40:00	1935.70	1936.31	1935.64	1936.26	147	0	18
2023.08.03	02:50:00	1936.30	1936.64	1935.94	1935.97	205	0	14
2023.08.03	03:00:00	1935.98	1936.39	1935.64	1936.36	310	0	17
2023.08.03	03:10:00	1936.36	1936.97	1936.26	1936.55	357	0	14
2023.08.03	03:20:00	1936.48	1936.65	1935.65	1936.14	317	0	5
2023.08.03	03:30:00	1936.18	1936.34	1935.47	1936.20	327	0	14
2023.08.03	03:40:00	1936.23	1936.27	1935.54	1935.60	241	0	18
2023.08.03	03:50:00	1935.60	1935.76	1935.25	1935.49	407	0	9
2023.08.03	04:00:00	1935.49	1936.07	1935.11	1936.06	605	0	6
2023.08.03	04:10:00	1936.06	1936.61	1935.68	1936.15	499	0	9
2023.08.03	04:20:00	1936.15	1937.42	1935.92	1936.76	466	0	9
2023.08.03	04:30:00	1936.76	1938.04	1936.65	1937.83	702	0	5
2023.08.03	04:40:00	1937.81	1938.86	1937.43	1938.42	736	0	12
2023.08.03	04:50:00	1938.41	1938.52	1936.82	1936.83	659	0	10
2023.08.03	05:00:00	1936.79	1937.18	1936.31	1936.76	534	0	10
2023.08.03	05:10:00	1936.79	1937.75	1936.52	1937.66	450	0	7
2023.08.03	05:20:00	1937.65	1937.97	1937.32	1937.77	415	0	7
2023.08.03	05:30:00	1937.76	1938.19	1937.56	1937.99	467	0	6
2023.08.03	05:40:00	1937.99	1938.06	1936.25	1936.45	413	0	11
2023.08.03	05:50:00	1936.43	1936.91	1935.94	1936.21	431	0	13
2023.08.03	06:00:00	1936.19	1936.20	1933.88	1934.60	643	0	9
2023.08.03	06:10:00	1934.62	1936.03	1934.59	1936.03	466	0	8
2023.08.03	06:20:00	1936.03	1936.77	1936.03	1936.33	301	0	11
2023.08.03	06:30:00	1936.33	1936.61	1936.22	1936.32	221	0	16
2023.08.03	06:40:00	1936.30	1936.69	1936.00	1936.40	244	0	8
2023.08.03	06:50:00	1936.41	1937.34	1936.40	1937.23	299	0	9
2023.08.03	07:00:00	1937.27	1937.90	1936.33	1937.48	611	0	10
2023.08.03	07:10:00	1937.48	1937.78	1937.27	1937.57	324	0	13
2023.08.03	07:20:00	1937.56	1937.67	1936.77	1936.82	315	0	6
2023.08.03	07:30:00	1936.86	1936.86	1934.88	1936.02	443	0	7
2023.08.03	07:40:00	1936.03	1936.03	1934.22	1934.45	535	0	6
2023.08.03	07:50:00	1934.45	1934.55	1933.90	1934.10	477	0	8
2023.08.03	08:00:00	1934.09	1934.18	1932.89	1933.80	583	0	7
2023.08.03	08:10:00	1933.78	1934.54	1933.56	1934.53	516	0	8
2023.08.03	08:20:00	1934.53	1935.56	1934.31	1934.53	669	0	8
2023.08.03	08:30:00	1934.55	1935.26	1933.67	1934.54	791	0	5
2023.08.03	08:40:00	1934.51	1934.51	1933.05	1933.32	694	0	5
2023.08.03	08:50:00	1933.32	1935.15	1933.22	1935.10	586	0	8
2023.08.03	09:00:00	1935.10	1936.10	1934.41	1934.76	907	0	6
2023.08.03	09:10:00	1934.76	1935.49	1933.97	1934.60	595	0	14
2023.08.03	09:20:00	1934.55	1934.70	1933.10	1933.94	644	0	6
2023.08.03	09:30:00	1934.03	1935.06	1933.89	1934.44	611	0	10
2023.08.03	09:40:00	1934.47	1934.92	1933.27	1933.61	625	0	8
2023.08.03	09:50:00	1933.63	1933.89	1932.74	1933.49	666	0	5
2023.08.03	10:00:00	1933.49	1933.49	1930.86	1932.53	969	0	5
2023.08.03	10:10:00	1932.51	1933.06	1931.47	1932.50	883	0	9
2023.08.03	10:20:00	1932.52	1934.32	1932.12	1934.32	869	0	5
2023.08.03	10:30:00	1934.23	1937.07	1934.22	1936.68	1133	0	6
2023.08.03	10:40:00	1936.56	1936.59	1935.14	1935.62	793	0	5
2023.08.03	10:50:00	1935.62	1938.16	1935.57	1936.84	876	0	7
2023.08.03	11:00:00	1936.91	1938.38	1935.99	1936.54	988	0	5
2023.08.03	11:10:00	1936.56	1936.81	1935.10	1935.36	789	0	7
2023.08.03	11:20:00	1935.37	1937.63	1935.22	1936.03	728	0	5
2023.08.03	11:30:00	1936.03	1936.30	1934.71	1935.36	763	0	7
2023.08.03	11:40:00	1935.41	1937.95	1935.33	1937.87	767	0	6
2023.08.03	11:50:00	1937.86	1937.87	1935.86	1937.77	813	0	6
2023.08.03	12:00:00	1937.77	1937.81	1936.74	1936.79	745	0	6
2023.08.03	12:10:00	1936.77	1937.32	1936.25	1937.02	723	0	7
2023.08.03	12:20:00	1937.04	1937.15	1936.38	1936.88	467	0	8
2023.08.03	12:30:00	1936.87	1937.68	1936.67	1936.76	574	0	7
2023.08.03	12:40:00	1936.76	1937.32	1935.68	1936.00	514	0	5
2023.08.03	12:50:00	1935.99	1936.48	1935.42	1936.08	538	0	5
2023.08.03	13:00:00	1936.07	1936.33	1935.70	1935.89	553	0	10
2023.08.03	13:10:00	1935.90	1936.21	1934.93	1936.10	457	0	5
2023.08.03	13:20:00	1936.10	1937.42	1936.01	1936.54	526	0	5
2023.08.03	13:30:00	1936.54	1936.54	1933.98	1934.37	659	0	6
2023.08.03	13:40:00	1934.36	1934.74	1933.01	1933.37	638	0	6
2023.08.03	13:50:00	1933.34	1934.48	1932.80	1934.30	628	0	6
2023.08.03	14:00:00	1934.34	1935.05	1933.12	1934.90	1077	0	8
2023.08.03	14:10:00	1934.90	1937.10	1934.70	1936.67	897	0	7
2023.08.03	14:20:00	1936.66	1936.82	1934.27	1935.47	804	0	7
2023.08.03	14:30:00	1935.49	1936.76	1934.90	1936.24	1006	0	12
2023.08.03	14:40:00	1936.28	1937.09	1935.51	1936.98	835	0	11
2023.08.03	14:50:00	1936.98	1937.10	1934.34	1935.01	766	0	10
2023.08.03	15:00:00	1934.93	1935.44	1932.46	1932.49	1141	0	5
2023.08.03	15:10:00	1932.51	1934.13	1932.21	1932.26	1017	0	7
2023.08.03	15:20:00	1932.26	1933.51	1929.45	1931.20	1562	0	5
2023.08.03	15:30:00	1931.20	1935.97	1929.90	1935.70	2875	0	6
2023.08.03	15:40:00	1935.70	1938.37	1932.84	1934.18	2259	0	5
2023.08.03	15:50:00	1934.17	1934.53	1930.80	1932.84	2141	0	5
2023.08.03	16:00:00	1932.94	1934.46	1931.41	1932.93	2084	0	5
2023.08.03	16:10:00	1932.93	1933.04	1930.32	1932.00	1612	0	6
2023.08.03	16:20:00	1931.98	1934.48	1931.67	1933.35	1595	0	5
2023.08.03	16:30:00	1933.32	1937.59	1932.67	1937.33	2194	0	5
2023.08.03	16:40:00	1937.32	1937.71	1932.40	1933.23	1769	0	5
2023.08.03	16:50:00	1933.23	1933.63	1931.46	1932.29	1520	0	5
2023.08.03	17:00:00	1932.36	1937.71	1932.36	1937.01	2600	0	5
2023.08.03	17:10:00	1937.01	1937.01	1933.56	1934.88	1820	0	5
2023.08.03	17:20:00	1934.89	1938.31	1933.45	1938.18	1711	0	7
2023.08.03	17:30:00	1938.18	1938.56	1936.25	1937.26	1651	0	5
2023.08.03	17:40:00	1937.26	1937.55	1935.15	1936.27	1434	0	6
2023.08.03	17:50:00	1936.26	1936.59	1934.60	1934.98	1517	0	6
2023.08.03	18:00:00	1934.99	1936.28	1934.73	1935.78	1375	0	8
2023.08.03	18:10:00	1935.79	1938.71	1935.32	1938.19	1466	0	7
2023.08.03	18:20:00	1938.16	1938.46	1936.44	1937.37	1195	0	5
2023.08.03	18:30:00	1937.41	1938.11	1936.53	1936.53	1014	0	8
2023.08.03	18:40:00	1936.51	1936.64	1934.01	1934.19	1188	0	6
2023.08.03	18:50:00	1934.08	1934.19	1932.75	1933.02	959	0	6
2023.08.03	19:00:00	1933.02	1934.38	1932.82	1933.95	747	0	5
2023.08.03	19:10:00	1933.95	1934.81	1933.83	1934.81	494	0	7
2023.08.03	19:20:00	1934.81	1935.17	1934.66	1935.13	526	0	7
2023.08.03	19:30:00	1935.13	1935.70	1934.86	1935.25	672	0	6
2023.08.03	19:40:00	1935.25	1935.69	1935.09	1935.61	394	0	7
2023.08.03	19:50:00	1935.62	1935.91	1935.62	1935.64	375	0	8
2023.08.03	20:00:00	1935.65	1935.88	1935.00	1935.23	626	0	6
2023.08.03	20:10:00	1935.22	1935.43	1934.24	1934.36	501	0	6
2023.08.03	20:20:00	1934.37	1934.62	1933.27	1933.54	815	0	5
2023.08.03	20:30:00	1933.55	1935.66	1933.22	1934.56	635	0	5
2023.08.03	20:40:00	1934.58	1935.28	1934.20	1934.96	521	0	11
2023.08.03	20:50:00	1934.98	1935.15	1934.22	1934.73	409	0	8
2023.08.03	21:00:00	1934.74	1935.32	1934.44	1934.46	320	0	7
2023.08.03	21:10:00	1934.44	1935.02	1934.32	1934.69	246	0	6
2023.08.03	21:20:00	1934.69	1934.90	1934.40	1934.55	245	0	10
2023.08.03	21:30:00	1934.54	1934.60	1933.58	1933.80	187	0	6
2023.08.03	21:40:00	1933.74	1933.94	1932.65	1932.79	280	0	7
2023.08.03	21:50:00	1932.79	1933.66	1932.70	1933.11	416	0	6
2023.08.03	22:00:00	1933.11	1933.34	1932.90	1933.04	350	0	7
2023.08.03	22:10:00	1933.04	1933.49	1932.76	1932.78	309	0	9
2023.08.03	22:20:00	1932.78	1933.28	1932.47	1933.10	389	0	5
2023.08.03	22:30:00	1933.10	1933.67	1933.06	1933.67	296	0	5
2023.08.03	22:40:00	1933.67	1934.33	1933.62	1933.62	306	0	6
2023.08.03	22:50:00	1933.61	1934.42	1933.37	1934.16	285	0	5
2023.08.03	23:00:00	1934.16	1934.71	1934.07	1934.48	460	0	6
2023.08.03	23:10:00	1934.48	1934.70	1934.23	1934.39	221	0	14
2023.08.03	23:20:00	1934.39	1934.49	1934.24	1934.38	148	0	16
2023.08.03	23:30:00	1934.35	1934.54	1934.11	1934.22	197	0	8
2023.08.03	23:40:00	1934.27	1934.36	1933.86	1934.19	121	0	15
2023.08.03	23:50:00	1934.19	1934.26	1933.92	1934.02	129	0	15
2023.08.04	01:00:00	1934.07	1934.77	1934.04	1934.54	152	0	9
2023.08.04	01:10:00	1934.68	1934.80	1934.48	1934.69	159	0	7
2023.08.04	01:20:00	1934.71	1936.51	1934.69	1936.13	308	0	16
2023.08.04	01:30:00	1936.13	1936.99	1935.53	1936.42	332	0	13
2023.08.04	01:40:00	1936.47	1936.63	1934.94	1934.94	185	0	22
2023.08.04	01:50:00	1934.94	1935.43	1934.72	1935.38	127	0	23
2023.08.04	02:00:00	1935.39	1935.39	1934.64	1935.16	141	0	23
2023.08.04	02:10:00	1935.16	1935.22	1934.95	1935.03	79	0	15
2023.08.04	02:20:00	1935.03	1935.27	1934.93	1935.07	120	0	20
2023.08.04	02:30:00	1934.98	1935.50	1934.98	1935.33	144	0	10
2023.08.04	02:40:00	1935.31	1935.72	1935.21	1935.39	194	0	8
2023.08.04	02:50:00	1935.43	1935.77	1935.25	1935.70	185	0	15
2023.08.04	03:00:00	1935.70	1935.95	1935.13	1935.21	346	0	11
2023.08.04	03:10:00	1935.19	1935.50	1934.80	1935.04	243	0	12
2023.08.04	03:20:00	1935.04	1935.73	1934.84	1935.67	336	0	9
2023.08.04	03:30:00	1935.67	1936.02	1935.33	1935.67	341	0	12
2023.08.04	03:40:00	1935.65	1936.21	1935.44	1935.55	328	0	10
2023.08.04	03:50:00	1935.57	1936.65	1935.49	1936.63	401	0	11
2023.08.04	04:00:00	1936.63	1937.45	1935.95	1936.35	746	0	16
2023.08.04	04:10:00	1936.35	1937.29	1935.48	1935.94	684	0	13
2023.08.04	04:20:00	1935.95	1937.58	1935.62	1937.43	616	0	6
2023.08.04	04:30:00	1937.47	1937.94	1935.85	1936.38	878	0	8
2023.08.04	04:40:00	1936.38	1936.97	1935.76	1935.77	698	0	11
2023.08.04	04:50:00	1935.77	1936.66	1935.70	1936.48	521	0	8
2023.08.04	05:00:00	1936.48	1937.50	1935.56	1936.01	614	0	8
2023.08.04	05:10:00	1936.05	1936.14	1935.19	1935.81	486	0	7
2023.08.04	05:20:00	1935.81	1935.88	1934.61	1935.29	518	0	6
2023.08.04	05:30:00	1935.22	1935.95	1934.85	1935.70	595	0	12
2023.08.04	05:40:00	1935.67	1936.61	1935.47	1936.38	671	0	9
2023.08.04	05:50:00	1936.35	1936.35	1935.02	1935.15	539	0	16
2023.08.04	06:00:00	1935.12	1936.12	1934.61	1935.93	518	0	8
2023.08.04	06:10:00	1935.90	1936.36	1935.65	1935.96	421	0	13
2023.08.04	06:20:00	1935.96	1936.32	1935.85	1936.24	333	0	18
2023.08.04	06:30:00	1936.25	1936.50	1935.91	1936.01	295	0	17
2023.08.04	06:40:00	1935.98	1936.02	1935.57	1935.66	219	0	18
2023.08.04	06:50:00	1935.66	1935.87	1934.28	1935.23	337	0	10
2023.08.04	07:00:00	1935.25	1935.45	1934.48	1934.96	280	0	9
2023.08.04	07:10:00	1934.94	1935.30	1933.98	1934.15	338	0	7
2023.08.04	07:20:00	1934.15	1934.85	1933.13	1933.55	417	0	8
2023.08.04	07:30:00	1933.55	1935.07	1933.55	1934.51	376	0	7
2023.08.04	07:40:00	1934.50	1935.08	1934.08	1934.20	384	0	6
2023.08.04	07:50:00	1934.19	1935.47	1934.13	1934.47	425	0	6
2023.08.04	08:00:00	1934.49	1935.06	1934.16	1935.01	283	0	12
2023.08.04	08:10:00	1935.01	1935.45	1934.35	1935.35	384	0	12
2023.08.04	08:20:00	1935.34	1936.82	1935.17	1936.82	483	0	11
2023.08.04	08:30:00	1936.85	1936.96	1936.02	1936.26	753	0	8
2023.08.04	08:40:00	1936.26	1937.36	1936.26	1937.33	514	0	5
2023.08.04	08:50:00	1937.33	1937.45	1936.14	1936.20	461	0	11
2023.08.04	09:00:00	1936.20	1936.32	1933.94	1933.99	831	0	8
2023.08.04	09:10:00	1933.94	1935.25	1932.59	1934.52	778	0	5
2023.08.04	09:20:00	1934.50	1934.69	1933.61	1933.72	523	0	13
2023.08.04	09:30:00	1933.72	1933.74	1932.02	1933.25	731	0	7
